2026-09-18 18:44:58,291 - evaluate - INFO - [dense] STANDARD CHARTERED BANK (HONG KONG) LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 14.4s
2026-09-18 18:45:00,811 - evaluate - INFO - [dense] STANDARD CHARTERED BANK (HONG KONG) LIMITED | Leverage ratio | correct=False | 15.4s
2026-09-18 18:45:02,180 - evaluate - INFO - [dense] STANDARD CHARTERED BANK (HONG KONG) LIMITED | Minimum leverage ratio requirement | correct=False | 15.2s
2026-09-18 18:45:04,209 - evaluate - INFO - [dense] CHINA CITIC BANK INTERNATIONAL LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 14.3s
2026-09-18 18:45:05,248 - evaluate - INFO - [dense] STANDARD CHARTERED BANK (HONG KONG) LIMITED | Market risk | correct=True | 23.5s
2026-09-18 18:45:06,944 - evaluate - INFO - [dense] CHINA CITIC BANK INTERNATIONAL LIMITED | Leverage ratio | correct=False | 15.4s
2026-09-18 18:45:08,468 - evaluate - INFO - [dense] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Tier 1 | correct=True | 16.6s
2026-09-18 18:45:10,970 - evaluate - INFO - [dense] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Total RWA | correct=True | 15.5s
2026-09-18 18:45:12,496 - evaluate - INFO - [dense] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Common Equity Tier 1 (CET1) ratio | correct=False | 14.2s
2026-09-18 18:45:14,336 - evaluate - INFO - [dense] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Total capital ratio | correct=True | 13.5s
2026-09-18 18:45:16,560 - evaluate - INFO - [dense] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | LMR | correct=False | 14.4s
2026-09-18 18:45:17,361 - evaluate - INFO - [dense] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Market risk | correct=True | 13.2s
2026-09-18 18:45:19,634 - evaluate - INFO - [dense] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Operational risk | correct=True | 14.4s
2026-09-18 18:45:21,220 - evaluate - INFO - [dense] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 14.3s
2026-09-18 18:45:22,639 - evaluate - INFO - [dense] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Leverage ratio | correct=False | 14.2s
2026-09-18 18:45:25,112 - evaluate - INFO - [dense] BANK OF COMMUNICATIONS (HONG KONG) LIMITED | Minimum leverage ratio requirement | correct=False | 14.1s
2026-09-18 18:45:25,113 - evaluate - INFO - >>> DENSE accuracy: 56.00% (112/200) | numeric 102/185 | N/A 10/15
2026-09-18 18:45:25,143 - evaluate - INFO - Saved Extraction_Results_dense.xlsx
2026-09-18 18:45:25,143 - evaluate - INFO - ============================================================
2026-09-18 18:45:25,143 - evaluate - INFO - Running experiment: HYBRID_RRF (workers=8)
2026-09-18 18:45:25,148 - evaluate - INFO - [hybrid_rrf] AIRSTAR BANK LIMITED | Tier 1 | correct=True | 0.0s
2026-09-18 18:45:25,150 - evaluate - INFO - [hybrid_rrf] AIRSTAR BANK LIMITED | Total RWA | correct=True | 0.0s
2026-09-18 18:45:25,150 - evaluate - INFO - [hybrid_rrf] AIRSTAR BANK LIMITED | Common Equity Tier 1 (CET1) ratio | correct=True | 0.0s
2026-09-18 18:45:25,151 - evaluate - INFO - [hybrid_rrf] AIRSTAR BANK LIMITED | Total capital ratio | correct=True | 0.0s
2026-09-18 18:45:25,152 - evaluate - INFO - [hybrid_rrf] AIRSTAR BANK LIMITED | LMR | correct=False | 0.0s
2026-09-18 18:45:25,153 - evaluate - INFO - [hybrid_rrf] AIRSTAR BANK LIMITED | Market risk | correct=True | 0.0s
2026-09-18 18:45:25,154 - evaluate - INFO - [hybrid_rrf] AIRSTAR BANK LIMITED | Operational risk | correct=True | 0.0s
2026-09-18 18:45:25,154 - evaluate - INFO - [hybrid_rrf] AIRSTAR BANK LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 0.0s
2026-09-18 18:45:25,156 - evaluate - INFO - [hybrid_rrf] AIRSTAR BANK LIMITED | Leverage ratio | correct=False | 0.0s
2026-09-18 18:45:25,156 - evaluate - INFO - [hybrid_rrf] AIRSTAR BANK LIMITED | Minimum leverage ratio requirement | correct=False | 0.0s
2026-09-18 18:45:25,156 - evaluate - INFO - [hybrid_rrf] ANT BANK (HONG KONG) LIMITED | Tier 1 | correct=True | 0.0s
2026-09-18 18:45:25,156 - evaluate - INFO - [hybrid_rrf] ANT BANK (HONG KONG) LIMITED | Total RWA | correct=True | 0.0s
2026-09-18 18:45:25,158 - evaluate - INFO - [hybrid_rrf] ANT BANK (HONG KONG) LIMITED | Common Equity Tier 1 (CET1) ratio | correct=False | 0.0s
2026-09-18 18:45:25,158 - evaluate - INFO - [hybrid_rrf] ANT BANK (HONG KONG) LIMITED | Total capital ratio | correct=True | 0.0s
2026-09-18 18:45:25,160 - evaluate - INFO - [hybrid_rrf] ANT BANK (HONG KONG) LIMITED | LMR | correct=False | 0.0s
2026-09-18 18:45:25,160 - evaluate - INFO - [hybrid_rrf] ANT BANK (HONG KONG) LIMITED | Market risk | correct=True | 0.0s
2026-09-18 18:45:25,160 - evaluate - INFO - [hybrid_rrf] ANT BANK (HONG KONG) LIMITED | Operational risk | correct=True | 0.0s
2026-09-18 18:45:25,161 - evaluate - INFO - [hybrid_rrf] ANT BANK (HONG KONG) LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 0.0s
2026-09-18 18:45:25,163 - evaluate - INFO - [hybrid_rrf] ANT BANK (HONG KONG) LIMITED | Leverage ratio | correct=False | 0.0s
2026-09-18 18:45:25,163 - evaluate - INFO - [hybrid_rrf] ANT BANK (HONG KONG) LIMITED | Minimum leverage ratio requirement | correct=False | 0.0s
2026-09-18 18:45:25,177 - evaluate - INFO - [hybrid_rrf] BANK OF CHINA (HONG KONG) LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 0.0s
2026-09-18 18:45:25,179 - evaluate - INFO - [hybrid_rrf] BANK OF CHINA (HONG KONG) LIMITED | Leverage ratio | correct=False | 0.0s
2026-09-18 18:45:30,639 - evaluate - INFO - [hybrid_rrf] BANK OF CHINA (HONG KONG) LIMITED | Market risk | correct=True | 5.5s
2026-09-18 18:45:31,861 - evaluate - INFO - [hybrid_rrf] BANK OF CHINA (HONG KONG) LIMITED | Total RWA | correct=True | 6.7s
2026-09-18 18:45:34,879 - evaluate - INFO - [hybrid_rrf] BANK OF CHINA (HONG KONG) LIMITED | Tier 1 | correct=True | 9.7s
2026-09-18 18:45:36,922 - evaluate - INFO - [hybrid_rrf] BANK OF CHINA (HONG KONG) LIMITED | LMR | correct=True | 11.8s
2026-09-18 18:45:37,677 - evaluate - INFO - [hybrid_rrf] BANK OF CHINA (HONG KONG) LIMITED | Common Equity Tier 1 (CET1) ratio | correct=False | 12.5s
2026-09-18 18:45:39,267 - evaluate - INFO - [hybrid_rrf] BANK OF CHINA (HONG KONG) LIMITED | Minimum leverage ratio requirement | correct=False | 14.1s
2026-09-18 18:45:39,269 - evaluate - INFO - [hybrid_rrf] BANK OF EAST ASIA, LIMITED (THE) | Market risk | correct=False | 0.0s
2026-09-18 18:45:39,270 - evaluate - INFO - [hybrid_rrf] BANK OF EAST ASIA, LIMITED (THE) | Operational risk | correct=False | 0.0s
2026-09-18 18:45:39,272 - evaluate - INFO - [hybrid_rrf] BANK OF EAST ASIA, LIMITED (THE) | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 0.0s
2026-09-18 18:45:41,579 - evaluate - INFO - [hybrid_rrf] BANK OF CHINA (HONG KONG) LIMITED | Operational risk | correct=True | 16.4s
2026-09-18 18:45:43,198 - evaluate - INFO - [hybrid_rrf] BANK OF CHINA (HONG KONG) LIMITED | Total capital ratio | correct=True | 18.0s
2026-09-18 18:45:45,314 - evaluate - INFO - [hybrid_rrf] BANK OF EAST ASIA, LIMITED (THE) | Tier 1 | correct=False | 14.7s
2026-09-18 18:45:46,924 - evaluate - INFO - [hybrid_rrf] BANK OF EAST ASIA, LIMITED (THE) | Total RWA | correct=True | 15.1s
2026-09-18 18:45:48,468 - evaluate - INFO - [hybrid_rrf] BANK OF EAST ASIA, LIMITED (THE) | Common Equity Tier 1 (CET1) ratio | correct=False | 13.6s
2026-09-18 18:45:51,439 - evaluate - INFO - [hybrid_rrf] BANK OF EAST ASIA, LIMITED (THE) | Total capital ratio | correct=True | 14.5s
2026-09-18 18:45:52,625 - evaluate - INFO - [hybrid_rrf] BANK OF EAST ASIA, LIMITED (THE) | LMR | correct=False | 14.9s
2026-09-18 18:45:52,627 - evaluate - INFO - [hybrid_rrf] CHINA CONSTRUCTION BANK (ASIA) CORPORATION LIMITED | Market risk | correct=False | 0.0s
2026-09-18 18:45:52,629 - evaluate - INFO - [hybrid_rrf] CHINA CONSTRUCTION BANK (ASIA) CORPORATION LIMITED | Operational risk | correct=False | 0.0s
2026-09-18 18:45:52,630 - evaluate - INFO - [hybrid_rrf] CHINA CONSTRUCTION BANK (ASIA) CORPORATION LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=False | 0.0s
2026-09-18 18:45:54,218 - evaluate - INFO - [hybrid_rrf] BANK OF EAST ASIA, LIMITED (THE) | Leverage ratio | correct=True | 14.9s
2026-09-18 18:46:03,250 - evaluate - INFO - [hybrid_rrf] CHINA CONSTRUCTION BANK (ASIA) CORPORATION LIMITED | Tier 1 | correct=False | 20.1s
2026-09-18 18:46:03,253 - evaluate - INFO - [hybrid_rrf] CITIBANK (HONG KONG) LIMITED | Tier 1 | correct=False | 0.0s
2026-09-18 18:46:03,256 - evaluate - INFO - [hybrid_rrf] CITIBANK (HONG KONG) LIMITED | Total RWA | correct=False | 0.0s
2026-09-18 18:46:03,257 - evaluate - INFO - [hybrid_rrf] CITIBANK (HONG KONG) LIMITED | Common Equity Tier 1 (CET1) ratio | correct=True | 0.0s
2026-09-18 18:46:03,258 - evaluate - INFO - [hybrid_rrf] CITIBANK (HONG KONG) LIMITED | Total capital ratio | correct=True | 0.0s
2026-09-18 18:46:03,260 - evaluate - INFO - [hybrid_rrf] CITIBANK (HONG KONG) LIMITED | LMR | correct=False | 0.0s
2026-09-18 18:46:03,261 - evaluate - INFO - [hybrid_rrf] CITIBANK (HONG KONG) LIMITED | Market risk | correct=False | 0.0s
2026-09-18 18:46:03,262 - evaluate - INFO - [hybrid_rrf] CITIBANK (HONG KONG) LIMITED | Operational risk | correct=False | 0.0s
2026-09-18 18:46:03,263 - evaluate - INFO - [hybrid_rrf] CITIBANK (HONG KONG) LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=False | 0.0s
2026-09-18 18:46:03,264 - evaluate - INFO - [hybrid_rrf] CITIBANK (HONG KONG) LIMITED | Leverage ratio | correct=False | 0.0s
2026-09-18 18:46:03,266 - evaluate - INFO - [hybrid_rrf] CITIBANK (HONG KONG) LIMITED | Minimum leverage ratio requirement | correct=True | 0.0s
2026-09-18 18:46:04,795 - evaluate - INFO - [hybrid_rrf] CHINA CONSTRUCTION BANK (ASIA) CORPORATION LIMITED | Total RWA | correct=False | 19.5s
2026-09-18 18:46:07,418 - evaluate - INFO - [hybrid_rrf] CHINA CONSTRUCTION BANK (ASIA) CORPORATION LIMITED | Common Equity Tier 1 (CET1) ratio | correct=False | 20.5s
2026-09-18 18:46:07,733 - evaluate - INFO - [hybrid_rrf] BANK OF EAST ASIA, LIMITED (THE) | Minimum leverage ratio requirement | correct=False | 26.2s
2026-09-18 18:46:09,371 - evaluate - INFO - [hybrid_rrf] CHINA CONSTRUCTION BANK (ASIA) CORPORATION LIMITED | Total capital ratio | correct=False | 20.9s
2026-09-18 18:46:11,912 - evaluate - INFO - [hybrid_rrf] CHINA CONSTRUCTION BANK (ASIA) CORPORATION LIMITED | LMR | correct=False | 20.5s
2026-09-18 18:46:13,403 - evaluate - INFO - [hybrid_rrf] CHINA CONSTRUCTION BANK (ASIA) CORPORATION LIMITED | Leverage ratio | correct=False | 20.8s
2026-09-18 18:46:14,900 - evaluate - INFO - [hybrid_rrf] CHINA CONSTRUCTION BANK (ASIA) CORPORATION LIMITED | Minimum leverage ratio requirement | correct=False | 20.7s
2026-09-18 18:46:18,120 - evaluate - INFO - [hybrid_rrf] DBS BANK (HONG KONG) LIMITED | Tier 1 | correct=True | 14.9s
2026-09-18 18:46:20,767 - evaluate - INFO - [hybrid_rrf] DBS BANK (HONG KONG) LIMITED | Common Equity Tier 1 (CET1) ratio | correct=False | 13.3s
2026-09-18 18:46:24,312 - evaluate - INFO - [hybrid_rrf] DBS BANK (HONG KONG) LIMITED | LMR | correct=True | 14.9s
2026-09-18 18:46:24,320 - evaluate - INFO - [hybrid_rrf] FUSION BANK LIMITED | Tier 1 | correct=True | 0.0s
2026-09-18 18:46:24,322 - evaluate - INFO - [hybrid_rrf] FUSION BANK LIMITED | Total RWA | correct=True | 0.0s
2026-09-18 18:46:24,323 - evaluate - INFO - [hybrid_rrf] FUSION BANK LIMITED | Common Equity Tier 1 (CET1) ratio | correct=True | 0.0s
2026-09-18 18:46:24,325 - evaluate - INFO - [hybrid_rrf] FUSION BANK LIMITED | Total capital ratio | correct=True | 0.0s
2026-09-18 18:46:24,326 - evaluate - INFO - [hybrid_rrf] FUSION BANK LIMITED | LMR | correct=False | 0.0s
2026-09-18 18:46:24,327 - evaluate - INFO - [hybrid_rrf] FUSION BANK LIMITED | Market risk | correct=True | 0.0s
2026-09-18 18:46:24,328 - evaluate - INFO - [hybrid_rrf] FUSION BANK LIMITED | Operational risk | correct=True | 0.0s
2026-09-18 18:46:28,193 - evaluate - INFO - [hybrid_rrf] DBS BANK (HONG KONG) LIMITED | Market risk | correct=True | 16.3s
2026-09-18 18:46:28,200 - evaluate - INFO - [hybrid_rrf] FUSION BANK LIMITED | Leverage ratio | correct=False | 0.0s
2026-09-18 18:46:28,203 - evaluate - INFO - [hybrid_rrf] FUSION BANK LIMITED | Minimum leverage ratio requirement | correct=False | 0.0s
2026-09-18 18:46:28,206 - evaluate - INFO - [hybrid_rrf] HANG SENG BANK, LIMITED | Tier 1 | correct=True | 0.0s
2026-09-18 18:46:28,210 - evaluate - INFO - [hybrid_rrf] DBS BANK (HONG KONG) LIMITED | Total RWA | correct=True | 23.4s
2026-09-18 18:46:28,213 - evaluate - INFO - [hybrid_rrf] HANG SENG BANK, LIMITED | Common Equity Tier 1 (CET1) ratio | correct=False | 0.0s
2026-09-18 18:46:28,215 - evaluate - INFO - [hybrid_rrf] HANG SENG BANK, LIMITED | Total capital ratio | correct=True | 0.0s
2026-09-18 18:46:28,218 - evaluate - INFO - [hybrid_rrf] HANG SENG BANK, LIMITED | LMR | correct=False | 0.0s
2026-09-18 18:46:30,995 - evaluate - INFO - [hybrid_rrf] DBS BANK (HONG KONG) LIMITED | Total capital ratio | correct=False | 23.3s
2026-09-18 18:46:32,653 - evaluate - INFO - [hybrid_rrf] DBS BANK (HONG KONG) LIMITED | Operational risk | correct=True | 19.3s
2026-09-18 18:46:36,564 - evaluate - INFO - [hybrid_rrf] DBS BANK (HONG KONG) LIMITED | Leverage ratio | correct=False | 18.4s
2026-09-18 18:46:38,259 - evaluate - INFO - [hybrid_rrf] DBS BANK (HONG KONG) LIMITED | Minimum leverage ratio requirement | correct=False | 17.5s
2026-09-18 18:46:41,010 - evaluate - INFO - [hybrid_rrf] FUSION BANK LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 16.7s
2026-09-18 18:46:42,798 - evaluate - INFO - [hybrid_rrf] HANG SENG BANK, LIMITED | Total RWA | correct=True | 14.6s
2026-09-18 18:46:42,839 - evaluate - INFO - [hybrid_rrf] DBS BANK (HONG KONG) LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 27.9s
2026-09-18 18:46:44,926 - evaluate - INFO - [hybrid_rrf] HANG SENG BANK, LIMITED | Market risk | correct=True | 16.7s
2026-09-18 18:46:46,517 - evaluate - INFO - [hybrid_rrf] HANG SENG BANK, LIMITED | Operational risk | correct=True | 15.5s
2026-09-18 18:46:48,142 - evaluate - INFO - [hybrid_rrf] HANG SENG BANK, LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 15.5s
2026-09-18 18:46:53,482 - evaluate - INFO - [hybrid_rrf] HANG SENG BANK, LIMITED | Minimum leverage ratio requirement | correct=True | 15.2s
2026-09-18 18:46:53,596 - evaluate - INFO - [hybrid_rrf] HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED (THE) | Tier 1 | correct=True | 12.6s
2026-09-18 18:46:58,470 - evaluate - INFO - [hybrid_rrf] HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED (THE) | Total RWA | correct=True | 15.7s
2026-09-18 18:46:59,020 - evaluate - INFO - [hybrid_rrf] HANG SENG BANK, LIMITED | Leverage ratio | correct=False | 22.5s
2026-09-18 18:47:02,760 - evaluate - INFO - [hybrid_rrf] HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED (THE) | Total capital ratio | correct=True | 17.8s
2026-09-18 18:47:06,285 - evaluate - INFO - [hybrid_rrf] HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED (THE) | Common Equity Tier 1 (CET1) ratio | correct=True | 23.4s
2026-09-18 18:47:07,042 - evaluate - INFO - [hybrid_rrf] HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED (THE) | Market risk | correct=True | 18.9s
2026-09-18 18:47:10,102 - evaluate - INFO - [hybrid_rrf] HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED (THE) | Operational risk | correct=True | 16.6s
2026-09-18 18:47:12,317 - evaluate - INFO - [hybrid_rrf] HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED (THE) | LMR | correct=False | 25.8s
2026-09-18 18:47:12,449 - evaluate - INFO - [hybrid_rrf] HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED (THE) | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=False | 18.9s
2026-09-18 18:47:14,486 - evaluate - INFO - [hybrid_rrf] HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED (THE) | Leverage ratio | correct=False | 16.0s
2026-09-18 18:47:18,059 - evaluate - INFO - [hybrid_rrf] INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED | Tier 1 | correct=True | 15.3s
2026-09-18 18:47:19,675 - evaluate - INFO - [hybrid_rrf] INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED | Total RWA | correct=True | 13.4s
2026-09-18 18:47:23,438 - evaluate - INFO - [hybrid_rrf] INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED | Common Equity Tier 1 (CET1) ratio | correct=False | 16.4s
2026-09-18 18:47:24,099 - evaluate - INFO - [hybrid_rrf] INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED | Total capital ratio | correct=False | 14.0s
2026-09-18 18:47:24,104 - evaluate - INFO - [hybrid_rrf] LIVI BANK LIMITED | Tier 1 | correct=True | 0.0s
2026-09-18 18:47:24,105 - evaluate - INFO - [hybrid_rrf] LIVI BANK LIMITED | Total RWA | correct=False | 0.0s
2026-09-18 18:47:24,107 - evaluate - INFO - [hybrid_rrf] LIVI BANK LIMITED | Common Equity Tier 1 (CET1) ratio | correct=False | 0.0s
2026-09-18 18:47:24,108 - evaluate - INFO - [hybrid_rrf] LIVI BANK LIMITED | Total capital ratio | correct=False | 0.0s
2026-09-18 18:47:24,110 - evaluate - INFO - [hybrid_rrf] LIVI BANK LIMITED | LMR | correct=False | 0.0s
2026-09-18 18:47:24,113 - evaluate - INFO - [hybrid_rrf] LIVI BANK LIMITED | Market risk | correct=True | 0.0s
2026-09-18 18:47:24,115 - evaluate - INFO - [hybrid_rrf] LIVI BANK LIMITED | Operational risk | correct=True | 0.0s
2026-09-18 18:47:24,117 - evaluate - INFO - [hybrid_rrf] LIVI BANK LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 0.0s
2026-09-18 18:47:24,118 - evaluate - INFO - [hybrid_rrf] LIVI BANK LIMITED | Leverage ratio | correct=False | 0.0s
2026-09-18 18:47:24,120 - evaluate - INFO - [hybrid_rrf] LIVI BANK LIMITED | Minimum leverage ratio requirement | correct=False | 0.0s
2026-09-18 18:47:24,121 - evaluate - INFO - [hybrid_rrf] MOX BANK LIMITED | Tier 1 | correct=True | 0.0s
2026-09-18 18:47:25,063 - evaluate - INFO - [hybrid_rrf] HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED (THE) | Minimum leverage ratio requirement | correct=False | 26.0s
2026-09-18 18:47:25,065 - evaluate - INFO - [hybrid_rrf] MOX BANK LIMITED | Common Equity Tier 1 (CET1) ratio | correct=False | 0.0s
2026-09-18 18:47:25,066 - evaluate - INFO - [hybrid_rrf] MOX BANK LIMITED | Total capital ratio | correct=True | 0.0s
2026-09-18 18:47:25,068 - evaluate - INFO - [hybrid_rrf] MOX BANK LIMITED | LMR | correct=False | 0.0s
2026-09-18 18:47:27,703 - evaluate - INFO - [hybrid_rrf] INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED | LMR | correct=False | 15.4s
2026-09-18 18:47:29,337 - evaluate - INFO - [hybrid_rrf] INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED | Market risk | correct=False | 16.9s
2026-09-18 18:47:29,339 - evaluate - INFO - [hybrid_rrf] MOX BANK LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=False | 0.0s
2026-09-18 18:47:29,341 - evaluate - INFO - [hybrid_rrf] MOX BANK LIMITED | Leverage ratio | correct=False | 0.0s
2026-09-18 18:47:29,343 - evaluate - INFO - [hybrid_rrf] MOX BANK LIMITED | Minimum leverage ratio requirement | correct=False | 0.0s
2026-09-18 18:47:29,344 - evaluate - INFO - [hybrid_rrf] NANYANG COMMERCIAL BANK, LIMITED | Tier 1 | correct=True | 0.0s
2026-09-18 18:47:29,345 - evaluate - INFO - [hybrid_rrf] NANYANG COMMERCIAL BANK, LIMITED | Total RWA | correct=True | 0.0s
2026-09-18 18:47:29,346 - evaluate - INFO - [hybrid_rrf] NANYANG COMMERCIAL BANK, LIMITED | Common Equity Tier 1 (CET1) ratio | correct=True | 0.0s
2026-09-18 18:47:29,348 - evaluate - INFO - [hybrid_rrf] NANYANG COMMERCIAL BANK, LIMITED | Total capital ratio | correct=True | 0.0s
2026-09-18 18:47:29,349 - evaluate - INFO - [hybrid_rrf] NANYANG COMMERCIAL BANK, LIMITED | LMR | correct=True | 0.0s
2026-09-18 18:47:29,350 - evaluate - INFO - [hybrid_rrf] NANYANG COMMERCIAL BANK, LIMITED | Market risk | correct=True | 0.0s
2026-09-18 18:47:29,351 - evaluate - INFO - [hybrid_rrf] NANYANG COMMERCIAL BANK, LIMITED | Operational risk | correct=True | 0.0s
2026-09-18 18:47:29,352 - evaluate - INFO - [hybrid_rrf] NANYANG COMMERCIAL BANK, LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 0.0s
2026-09-18 18:47:29,354 - evaluate - INFO - [hybrid_rrf] NANYANG COMMERCIAL BANK, LIMITED | Leverage ratio | correct=False | 0.0s
2026-09-18 18:47:29,355 - evaluate - INFO - [hybrid_rrf] NANYANG COMMERCIAL BANK, LIMITED | Minimum leverage ratio requirement | correct=False | 0.0s
2026-09-18 18:47:29,356 - evaluate - INFO - [hybrid_rrf] PAO BANK LIMITED | Tier 1 | correct=True | 0.0s
2026-09-18 18:47:29,357 - evaluate - INFO - [hybrid_rrf] PAO BANK LIMITED | Total RWA | correct=True | 0.0s
2026-09-18 18:47:29,359 - evaluate - INFO - [hybrid_rrf] PAO BANK LIMITED | Common Equity Tier 1 (CET1) ratio | correct=True | 0.0s
2026-09-18 18:47:29,360 - evaluate - INFO - [hybrid_rrf] PAO BANK LIMITED | Total capital ratio | correct=True | 0.0s
2026-09-18 18:47:29,361 - evaluate - INFO - [hybrid_rrf] PAO BANK LIMITED | LMR | correct=False | 0.0s
2026-09-18 18:47:29,362 - evaluate - INFO - [hybrid_rrf] PAO BANK LIMITED | Market risk | correct=True | 0.0s
2026-09-18 18:47:29,364 - evaluate - INFO - [hybrid_rrf] PAO BANK LIMITED | Operational risk | correct=True | 0.0s
2026-09-18 18:47:29,365 - evaluate - INFO - [hybrid_rrf] PAO BANK LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 0.0s
2026-09-18 18:47:29,366 - evaluate - INFO - [hybrid_rrf] PAO BANK LIMITED | Leverage ratio | correct=False | 0.0s
2026-09-18 18:47:29,367 - evaluate - INFO - [hybrid_rrf] PAO BANK LIMITED | Minimum leverage ratio requirement | correct=False | 0.0s
2026-09-18 18:47:29,368 - evaluate - INFO - [hybrid_rrf] WELAB BANK LIMITED | Tier 1 | correct=True | 0.0s
2026-09-18 18:47:29,370 - evaluate - INFO - [hybrid_rrf] WELAB BANK LIMITED | Total RWA | correct=True | 0.0s
2026-09-18 18:47:29,371 - evaluate - INFO - [hybrid_rrf] WELAB BANK LIMITED | Common Equity Tier 1 (CET1) ratio | correct=True | 0.0s
2026-09-18 18:47:29,372 - evaluate - INFO - [hybrid_rrf] WELAB BANK LIMITED | Total capital ratio | correct=True | 0.0s
2026-09-18 18:47:29,373 - evaluate - INFO - [hybrid_rrf] WELAB BANK LIMITED | LMR | correct=False | 0.0s
2026-09-18 18:47:29,374 - evaluate - INFO - [hybrid_rrf] WELAB BANK LIMITED | Market risk | correct=True | 0.0s
2026-09-18 18:47:29,375 - evaluate - INFO - [hybrid_rrf] WELAB BANK LIMITED | Operational risk | correct=True | 0.0s
2026-09-18 18:47:29,377 - evaluate - INFO - [hybrid_rrf] WELAB BANK LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=True | 0.0s
2026-09-18 18:47:29,378 - evaluate - INFO - [hybrid_rrf] WELAB BANK LIMITED | Leverage ratio | correct=False | 0.0s
2026-09-18 18:47:29,379 - evaluate - INFO - [hybrid_rrf] WELAB BANK LIMITED | Minimum leverage ratio requirement | correct=False | 0.0s
2026-09-18 18:47:29,381 - evaluate - INFO - [hybrid_rrf] ZA BANK LIMITED | Tier 1 | correct=False | 0.0s
2026-09-18 18:47:29,382 - evaluate - INFO - [hybrid_rrf] ZA BANK LIMITED | Total RWA | correct=False | 0.0s
2026-09-18 18:47:29,383 - evaluate - INFO - [hybrid_rrf] ZA BANK LIMITED | Common Equity Tier 1 (CET1) ratio | correct=True | 0.0s
2026-09-18 18:47:29,384 - evaluate - INFO - [hybrid_rrf] ZA BANK LIMITED | Total capital ratio | correct=True | 0.0s
2026-09-18 18:47:29,385 - evaluate - INFO - [hybrid_rrf] ZA BANK LIMITED | LMR | correct=False | 0.0s
2026-09-18 18:47:29,387 - evaluate - INFO - [hybrid_rrf] ZA BANK LIMITED | Market risk | correct=True | 0.0s
2026-09-18 18:47:29,388 - evaluate - INFO - [hybrid_rrf] ZA BANK LIMITED | Operational risk | correct=False | 0.0s
2026-09-18 18:47:29,389 - evaluate - INFO - [hybrid_rrf] ZA BANK LIMITED | Total on-balance sheet exposures (excluding derivative contracts and SFTs) | correct=False | 0.0s
2026-09-18 18:47:29,390 - evaluate - INFO - [hybrid_rrf] ZA BANK LIMITED | Leverage ratio | correct=False | 0.0s
2026-09-18 18:47:29,391 - evaluate - INFO - [hybrid_rrf] ZA BANK LIMITED | Minimum leverage ratio requirement | correct=False | 0.0s
